Id,highlighted,text,ru_trans,tags,prefix,suffix,position_start,position_end,start_container,end_container,chapter,ch_num,lang,overlap,img_src,alt_text_eng
KQ7OyHZEEe2O4MNBXwf0gQ,Няня,"A reference to Pushkin's nanny, Arina Rodionovna Yakovleva (1758–1828). Pushkin dedicated several works to her. Depicted here: ![](https://upload.wikimedia.org/wikipedia/commons/f/f6/Arina_Rodionovna.jpg) In Pushkin's novel-in-verse *Eugene Onegin*, the heroine Tatiane thrice says ""Ах, няня..."" (ch. 3, stanzas 19, 34, 35). Also mentioned in Note IX (R173/E41).",,"['intratextuality', 'intertextuality']","ьных. Бодрится:
  Побриться ль? ",", помазок!
  Да что же на ночь-т",7611,7615,/div[1]/main[1]/article[1]/ul[7]/li[20],/div[1]/main[1]/article[1]/ul[7]/li[20],11. Опять записки,11,ru,none,['https://upload.wikimedia.org/wikipedia/commons/f/f6/Arina_Rodionovna.jpg'],['']
2ltXgt37EeyNpcP6VeFg0g,горбу,"Ilya is hunchbacked. The image of humpbacked people and animals appears several times throughout the novel (R152, 168, 180, 184, 187, 189, 200, 217, 103, 268/E6, 61, 66, 69, 89, 208).","Илья страдает кифозом (горбатостью). Образ горбатых людей и животных неоднократно встречается в романе: (R152, 168, 180, 184, 187, 189, 200, 217, 103, 268/E6, 61, 66, 69, 89, 208).","['explanatory', 'intratextuality', 'character']","й, он таранит в торбе на мощном "," стеклотару, купно 
собранную пр",7613,7618,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[]
jEuyiI8AEe2nvENO0X0HLA,сумрака,Between dog and wolf.,,['theme'], безмозглому детищу глухонемого ,", будто бы 
проглотившей себя и ",7614,7621,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],13. Картинки с выставки,13,ru,none,[],[]
SDtJTp2tEe2vLl8EHJ4jDg,баян,"Bayan — a chromatic button accordion from Russia. It was developed in the early twentieth century and named after Boyan, a bard from *The Lay of Igor's Campaign*, an epic Old Russian poem. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/4/42/Jupiter_bayan_accordion.JPG)",,"['intertextuality', 'music']","деревьев
  Под старый и хриплый ",".
  Но месяц был молод и ясен,
 ",7619,7623,/div[1]/main[1]/article[1]/ul[5]/li[32],/div[1]/main[1]/article[1]/ul[5]/li[32],15. Журнал запойного,15,ru,none,['https://upload.wikimedia.org/wikipedia/commons/4/42/Jupiter_bayan_accordion.JPG'],['']
FoGPIFFpEe2ydi_d1KE0zA,"Бедные престарелые: они долго не могли одолеть чуть 
заметную горбинку замостия — гололедица. Едва не достигая вершины, сотрудники по очереди соскальзывали вниз вместе со своим историческим грузом, причем одни удерживались на ногах, но 
не другие",A really funny scene. Sokolov can be very ironic.,,['irony'],ясь историями этих заболеваний. ,". Съехав к подножью, предпринима",7624,7870,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09,ru,none,[],[]
Y2dxwJ2tEe2biJcISAHKgw,месяц был молод и ясен,"An echo of the novel's opening lines (R149/E1). The author is at once suggesting that ""the month is clear"" (a rather indeterminate time setting) and that ""the moon shines.""",,"['intratextuality', 'time']","Под старый и хриплый баян.
  Но ",",
  Как волка веселого клык.
  П",7630,7652,/div[1]/main[1]/article[1]/ul[5]/li[33],/div[1]/main[1]/article[1]/ul[5]/li[33],15. Журнал запойного,15,ru,none,[],[]
AIbX7F7aEe25KPtpjxRaJw,слинял,Colloquial: to disappear.,,['register/style'],"тросы тоже пропали, то сапожник ",", и бабуля кудато девалась, и сы",7632,7638,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10,ru,none,[],[]
HFgKzohoEe2ZwGv-dmkRZA,"в правах 
поразил",Set expression: to deprive someone of their rights (here: of the faculty of speech).,,['phraseologism'],"мерли. Очевидно, мороз языки их ",". С наступающим, я сказал. Ающим",7636,7653,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],12. Заитильщина,12,ru,none,[],[]
PMfMVP73EeypHp-jKbOpzQ,Аз есмь,"Archaism from Church Slavonic: I am. A syntagm mentioned in *A School for Fools* and central in Sokolov's essay ""The Anxious Pupa"" (1986).",Архаизм из церковнославянского: Я есть Сущий.,"['archaism', 'register/style', 'self-reference']","ка телеграфные зришь провода:
  ",", пока не затеплились свечи,
  
",7638,7645,/div[1]/main[1]/article[1]/ul[7]/li[15],/div[1]/main[1]/article[1]/ul[7]/li[15],03. Записки запойного охотника,03,ru,none,[],[]
aXSioGm4Ee21ybdf2FJeEw,передать по команде,Set expression: to pass down the line.,Устойчивое выражение: сообщить остальным.,['phraseologism'],аллы получится. Настоящее прошу ,", чтобы усвоили, табакуры же в п",7640,7659,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],08. Заитильщина,08,ru,none,[],[]
YUlPgCSGEe2al9c8gTW8yQ,кандалах,Leg cuffs. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/0/0c/Leg_cuffs.jpg),"Железные кольца, скрепленные цепями, надеваемые на руки или на ноги заключенных. Изображено ниже: ![](https://upload.wikimedia.org/wikipedia/commons/0/0c/Leg_cuffs.jpg)",['explanatory'],ся — совсем никогда не писал. В ," не попишешь, поручик кивал, в К",7643,7651,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],06. От Ильи Петрикеича,06,ru,none,['https://upload.wikimedia.org/wikipedia/commons/0/0c/Leg_cuffs.jpg'],['']
k-Lacso9EeyksNciJwBDEg,pachoolies,"A species of plant in the Lamiaceae family (commonly names: mint and deadnettle). Known for its earthy, musky, woody smell. Characters throughout the novel are frequently associated with flora and fauna.",,['explanatory'],"en though they themselves were 
", not of the first freshness. I a,7643,7653,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. DISCORDS BEYOND THE ITIL,01,en,none,[],[]
F3l3EB6oEe2c51vw-AQmEg,благоволите,"Literary/dated: to be so kind as to, deign, favor.","Литературное/устаревшее: оказывать милость, любезность, соглашаясь на что-либо.",['register/style'],"атейную бумагу 
в лужах купать, ", свидетельствовать. Все трое — К,7647,7658,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],"05. Ловчая повесть, или картинки с выставки",05,ru,none,[],[]
2FRF9PM4Ee2ZT_8XMwtdLg,кудато,куда-то,,['error'],"и, то сапожник слинял, и бабуля "," девалась, и сын мой канул, а я ",7649,7655,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10,ru,none,[],[]
lz4I1t38Eeyrc6f_CLEvyw,долинах и взгорьях,"Borrowed from a Soviet Civil War song: ""Through Valleys and Over Hills"" (""По долинам и по взгорьям""): ""Through valleys and over hills / The division went on."" A recording is available [here](https://www.youtube.com/watch?v=ydjBg8oErHI).Заимствовано из советской военной песни: ""По долинам и по взгорьям"": ""По долинам и по взгорьям шла дивизия вперёд"". Запись доступна [здесь](https://www.youtube.com/watch?v=ydjBg8oErHI).",,"['intertextuality', 'music']","теклотару, купно 
собранную при ",". И — Вы, может, еще совершенно ",7652,7670,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[182],01. ЗАИТИЛЫЦИНА,01,ru,partial,[],[]
EgbW_ow8Ee2H1RutAn6D2Q,С наступающим,The approaching new year.,,['time'],"роз языки их в правах 
поразил. ",", я сказал. Ающим, Крылобыл пере",7655,7668,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],12. Заитильщина,12,ru,none,[],[]
G2lUGF7aEe2ZMZd09f-nwQ,девалась,Colloquial: to disappear.,,['register/style'],"апожник слинял, и бабуля кудато ",", и сын мой канул, а я все здесь",7656,7664,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10,ru,none,[],[]
lD_IDKuyEe2SeEesTmK-yQ,"Молчи, стряпуха, мне Жар-птица
  Вчера привиделась во сне
  
    И предрекла нам пожениться","Margaret Ziolkowski notes that this ""passage parodies Tat'iana's nocturnal conversation with her nurse in Pushkin's *Eugene Onegin*"" and that this claim will be later explained in chapter 12 (R246/E169) as a metaphorical reference to a girl mistreated and lost, yet another story that aligns with Orina (415).",,"['intertextuality', 'intratextuality']"," Да что же на ночь-то, сынок?
  ",".
  
  И хоть порезаться боится,",7659,7750,/div[1]/main[1]/article[1]/ul[7]/li[22],/div[1]/main[1]/article[1]/ul[7]/li[24]/p[1],11. Опять записки,11,ru,none,[],[]
vFUpKJ_5Ee2n6OMmwEUoJg,"Перейти, перейти, фантазирует он, обернуться",The heavy use of infinitives is more closely tied to Yakov and his chapters.,,"['explanatory', 'language']",когда уже более не повторялось. , знобящим дождем Брюмера и повис,7660,7704,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],16. Ловчая повесть,16,ru,none,[],[]
